LGA_NAME,SUBURB_NAME,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,RICHMOND LOWLANDS,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,RICHMOND VALE,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,RILEYS HILL,,,,,,,,,,,,,,,,,,,,,,,,,
FEDERATION,RINGWOOD,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,RIVERLEA,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,RIVERSIDE,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,RIVERSTONE,,,,,,,,,,,,,,,,,,,,,,,,,
TENTERFIELD,RIVERTREE,,,,,,,,,,,,,,,,,,,,,,,,,
LANE COVE,RIVERVIEW,,,,,,,,,,,,,,,,,,,,,,,,,
CANTERBURY-BANKSTOWN,RIVERWOOD,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,RIXS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
INVERELL,ROB ROY,,,,,,,,,,,,,,,,,,,,,,,,,
WINGECARRIBEE,ROBERTSON,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,ROBIN HILL,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,ROCK FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,ROCK FOREST,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,ROCK VALLEY,,,,,,,,,,,,,,,,,,,,,,,,,
BAYSIDE,ROCKDALE,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,ROCKLEY,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,ROCKLEY MOUNT,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,ROCKTON,,,,,,,,,,,,,,,,,,,,,,,,,
GWYDIR,ROCKY CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
WARRUMBUNGLE SHIRE,ROCKY GLEN,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,ROCKY HALL,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,ROCKY PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,ROCKY POINT,,,,,,,,,,,,,,,,,,,,,,,,,
TENTERFIELD,ROCKY RIVER,,,,,,,,,,,,,,,,,,,,,,,,,
CANADA BAY,RODD POINT,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,ROLLANDS PLAINS,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,ROOKHURST,,,,,,,,,,,,,,,,,,,,,,,,,
CUMBERLAND,ROOKWOOD,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,ROOTY HILL,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,ROPES CROSSING,,,,,,,,,,,,,,,,,,,,,,,,,
WAVERLEY,ROSE BAY,,,,,,,,,,,,,,,,,,,,,,,,,
KIAMA,ROSE VALLEY,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,ROSEBANK,,,,,,,,,,,,,,,,,,,,,,,,,
COWRA,ROSEBERG,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,ROSEBERRY,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,ROSEBERRY CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
BAYSIDE,ROSEBERY,,,,,,,,,,,,,,,,,,,,,,,,,
MAITLAND,ROSEBROOK,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,ROSEDALE,,,,,,,,,,,,,,,,,,,,,,,,,
PARRAMATTA,ROSEHILL,,,,,,,,,,,,,,,,,,,,,,,,,
CANTERBURY-BANKSTOWN,ROSELANDS,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPBELLTOWN,ROSEMEADOW,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,ROSEMEATH,,,,,,,,,,,,,,,,,,,,,,,,,
KU-RING-GAI,ROSEVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
KU-RING-GAI,ROSEVILLE CHASE,,,,,,,,,,,,,,,,,,,,,,,,,
GREATER HUME SHIRE,ROSEWOOD,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER LACHLAN SHIRE,ROSLYN,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,ROSSGLEN,,,,,,,,,,,,,,,,,,,,,,,,,
MUSWELLBROOK,ROSSGOLE,,,,,,,,,,,,,,,,,,,,,,,,,
QUEANBEYAN-PALERANG REGIONAL,ROSSI,,,,,,,,,,,,,,,,,,,,,,,,,
CAMDEN,ROSSMORE,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,ROTHBURY,,,,,,,,,,,,,,,,,,,,,,,,,
CARRATHOOL,ROTO,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER HUNTER SHIRE,ROUCHEL,,,,,,,,,,,,,,,,,,,,,,,,,
MUSWELLBROOK,ROUCHEL BROOK,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,ROUGHIT,,,,,,,,,,,,,,,,,,,,,,,,,
TWEED,ROUND MOUNTAIN,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,ROUND SWAMP,,,,,,,,,,,,,,,,,,,,,,,,,
BALLINA,ROUS,,,,,,,,,,,,,,,,,,,,,,,,,
BALLINA,ROUS MILL,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,ROUSE HILL,,,,,,,,,,,,,,,,,,,,,,,,,
WAGGA WAGGA,ROWAN,,,,,,,,,,,,,,,,,,,,,,,,,
MOREE PLAINS,ROWENA,,,,,,,,,,,,,,,,,,,,,,,,,
TWEED,ROWLANDS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
SUTHERLAND SHIRE,ROYAL NATIONAL PARK,,,,,,,,,,,,,,,,,,,,,,,,,
QUEANBEYAN-PALERANG REGIONAL,ROYALLA,,,,,,,,,,,,,,,,,,,,,,,,,
INNER WEST,ROZELLE,,,,,,,,,,,,,,,,,,,,,,,,,
TENTERFIELD,RUBY CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
WENTWORTH,RUFUS,,,,,,,,,,,,,,,,,,,,,,,,,
HILLTOPS,RUGBY,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,RUKENVALE,,,,,,,,,,,,,,,,,,,,,,,,,
GOULBURN MULWAREE,RUN-O-WATERS,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,RUNNING STREAM,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,RUNNYFORD,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPBELLTOWN,RUSE,,,,,,,,,,,,,,,,,,,,,,,,,
SYDNEY,RUSHCUTTERS BAY,,,,,,,,,,,,,,,,,,,,,,,,,
TAMWORTH REGIONAL,RUSHES CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,RUSHFORTH,,,,,,,,,,,,,,,,,,,,,,,,,
CANADA BAY,RUSSELL LEA,,,,,,,,,,,,,,,,,,,,,,,,,
WOLLONGONG,RUSSELL VALE,,,,,,,,,,,,,,,,,,,,,,,,,
MAITLAND,RUTHERFORD,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,RUTHVEN,,,,,,,,,,,,,,,,,,,,,,,,,
LOCKHART,RYAN,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,RYDAL,,,,,,,,,,,,,,,,,,,,,,,,,
PARRAMATTA,RYDALMERE,,,,,,,,,,,,,,,,,,,,,,,,,
RYDE,RYDE,,,,,,,,,,,,,,,,,,,,,,,,,
HILLTOPS,RYE PARK,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,RYHOPE,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,RYLSTONE,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,SACKVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
THE HILLS SHIRE,SACKVILLE NORTH,,,,,,,,,,,,,,,,,,,,,,,,,
KIAMA,SADDLEBACK MOUNTAIN,,,,,,,,,,,,,,,,,,,,,,,,,
LIVERPOOL,SADLEIR,,,,,,,,,,,,,,,,,,,,,,,,,
COFFS HARBOUR,SAFETY BEACH,,,,,,,,,,,,,,,,,,,,,,,,,
PORT STEPHENS,SALAMANDER BAY,,,,,,,,,,,,,,,,,,,,,,,,,
DUNGOG,SALISBURY,,,,,,,,,,,,,,,,,,,,,,,,,
URALLA,SALISBURY PLAINS,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,SALLYS FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
PORT STEPHENS,SALT ASH,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,SALTWATER,,,,,,,,,,,,,,,,,,,,,,,,,
WAGGA WAGGA,SAN ISIDORE,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,SAN REMO,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,SANCROX,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,SANCTUARY POINT,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,SANDBAR,,,,,,,,,,,,,,,,,,,,,,,,,
NEWCASTLE,SANDGATE,,,,,,,,,,,,,,,,,,,,,,,,,
NARRANDERA,SANDIGO,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,SANDILANDS,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,SANDON,,,,,,,,,,,,,,,,,,,,,,,,,
BAYSIDE,SANDRINGHAM,,,,,,,,,,,,,,,,,,,,,,,,,
COFFS HARBOUR,SANDY BEACH,,,,,,,,,,,,,,,,,,,,,,,,,
COBAR,SANDY CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,SANDY CROSSING,,,,,,,,,,,,,,,,,,,,,,,,,
TENTERFIELD,SANDY FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,SANDY GULLY,,,,,,,,,,,,,,,,,,,,,,,,,
TENTERFIELD,SANDY HILL,,,,,,,,,,,,,,,,,,,,,,,,,
MUSWELLBROOK,SANDY HOLLOW,,,,,,,,,,,,,,,,,,,,,,,,,
SUTHERLAND SHIRE,SANDY POINT,,,,,,,,,,,,,,,,,,,,,,,,,
FEDERATION,SANGER,,,,,,,,,,,,,,,,,,,,,,,,,
BAYSIDE,SANS SOUCI,,,,,,,,,,,,,,,,,,,,,,,,,
INVERELL,SAPPHIRE,,,,,,,,,,,,,,,,,,,,,,,,,
COFFS HARBOUR,SAPPHIRE BEACH,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,SARATOGA,,,,,,,,,,,,,,,,,,,,,,,,,
QUEANBEYAN-PALERANG REGIONAL,SASSAFRAS,,,,,,,,,,,,,,,,,,,,,,,,,
URALLA,SAUMAREZ,,,,,,,,,,,,,,,,,,,,,,,,,
URALLA,SAUMAREZ PONDS,,,,,,,,,,,,,,,,,,,,,,,,,
BERRIGAN,SAVERNAKE,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,SAWPIT CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
COFFS HARBOUR,SAWTELL,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,SAWYERS GULLY,,,,,,,,,,,,,,,,,,,,,,,,,
WOLLONGONG,SCARBOROUGH,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,SCHEYVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,SCHOFIELDS,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER HUNTER SHIRE,SCONE,,,,,,,,,,,,,,,,,,,,,,,,,
WENTWORTH,SCOTIA,,,,,,,,,,,,,,,,,,,,,,,,,
NORTHERN BEACHES,SCOTLAND ISLAND,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER HUNTER SHIRE,SCOTTS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,SCOTTS FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
NAMBUCCA,SCOTTS HEAD,,,,,,,,,,,,,,,,,,,,,,,,,
NORTHERN BEACHES,SEAFORTH,,,,,,,,,,,,,,,,,,,,,,,,,
PORT STEPHENS,SEAHAM,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,SEAHAMPTON,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,SEAL ROCKS,,,,,,,,,,,,,,,,,,,,,,,,,
TEMORA,SEBASTOPOL,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,SEDGEFIELD,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,SEELANDS,,,,,,,,,,,,,,,,,,,,,,,,,
CANTERBURY-BANKSTOWN,SEFTON,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER HUNTER SHIRE,SEGENHOE,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,SEVEN HILLS,,,,,,,,,,,,,,,,,,,,,,,,,
KEMPSEY,SEVEN OAKS,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,SEXTONVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGE,SHADFORTH,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,SHALLOW BAY,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,SHALVEY,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,SHANES PARK,,,,,,,,,,,,,,,,,,,,,,,,,
RICHMOND VALLEY,SHANNON BROOK,,,,,,,,,,,,,,,,,,,,,,,,,
GLEN INNES SEVERN,SHANNON VALE,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,SHANNONDALE,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,SHANNONS FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,SHARK CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,SHARPS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,SHEEDYS GULLY,,,,,,,,,,,,,,,,,,,,,,,,,
SHELLHARBOUR,SHELL COVE,,,,,,,,,,,,,,,,,,,,,,,,,
SHELLHARBOUR,SHELLHARBOUR,,,,,,,,,,,,,,,,,,,,,,,,,
SHELLHARBOUR,SHELLHARBOUR CITY CENTRE,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,SHELLY BEACH,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,SHERWOOD,,,,,,,,,,,,,,,,,,,,,,,,,
PORT STEPHENS,SHOAL BAY,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,SHOALHAVEN HEADS,,,,,,,,,,,,,,,,,,,,,,,,,
OBERON,SHOOTERS HILL,,,,,,,,,,,,,,,,,,,,,,,,,
NEWCASTLE,SHORTLAND,,,,,,,,,,,,,,,,,,,,,,,,,
TENTERFIELD,SILENT GROVE,,,,,,,,,,,,,,,,,,,,,,,,,
LIVERPOOL,SILVERDALE,,,,,,,,,,,,,,,,,,,,,,,,,
PARRAMATTA,SILVERWATER,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,SIMPKINS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,SINGLETON,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,SINGLETON HEIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,SINGLETON MILITARY AREA,,,,,,,,,,,,,,,,,,,,,,,,,
HORNSBY,SINGLETONS MILL,,,,,,,,,,,,,,,,,,,,,,,,,
RICHMOND VALLEY,SIX MILE SWAMP,,,,,,,,,,,,,,,,,,,,,,,,,
BALLINA,SKENNARS HEAD,,,,,,,,,,,,,,,,,,,,,,,,,
KEMPSEY,SKILLION FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
BYRON,SKINNERS SHOOT,,,,,,,,,,,,,,,,,,,,,,,,,
TWEED,SLEEPY HOLLOW,,,,,,,,,,,,,,,,,,,,,,,,,
CAMDEN,SMEATON GRANGE,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,SMIGGIN HOLES,,,,,,,,,,,,,,,,,,,,,,,,,
CUMBERLAND,SMITHFIELD,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,SMITHS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,SMITHS LAKE,,,,,,,,,,,,,,,,,,,,,,,,,
KEMPSEY,SMITHTOWN,,,,,,,,,,,,,,,,,,,,,,,,,
WARREN,SNAKES PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,
QUEANBEYAN-PALERANG REGIONAL,SNOWBALL,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,SNOWY PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,SODWALLS,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,SOFALA,,,,,,,,,,,,,,,,,,,,,,,,,
PORT STEPHENS,SOLDIERS POINT,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,SOMERSBY,,,,,,,,,,,,,,,,,,,,,,,,,
TAMWORTH REGIONAL,SOMERTON,,,,,,,,,,,,,,,,,,,,,,,,,
ALBURY,SOUTH ALBURY,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,SOUTH ARM,,,,,,,,,,,,,,,,,,,,,,,,,
BALLINA,SOUTH BALLINA,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,SOUTH BATHURST,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,SOUTH BOWENFELS,,,,,,,,,,,,,,,,,,,,,,,,,
RANDWICK,SOUTH COOGEE,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,SOUTH DURRAS,,,,,,,,,,,,,,,,,,,,,,,,,
BYRON,SOUTH GOLDEN BEACH,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,SOUTH GRAFTON,,,,,,,,,,,,,,,,,,,,,,,,,
CUMBERLAND,SOUTH GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
Gundagai,SOUTH GUNDAGAI,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,SOUTH GUNDURIMBA,,,,,,,,,,,,,,,,,,,,,,,,,
ARMIDALE REGIONAL,SOUTH GUYRA,,,,,,,,,,,,,,,,,,,,,,,,,
GEORGES RIVER,SOUTH HURSTVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
KEMPSEY,SOUTH KEMPSEY,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,SOUTH LISMORE,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,SOUTH LITTLETON,,,,,,,,,,,,,,,,,,,,,,,,,
MAITLAND,SOUTH MAITLAND,,,,,,,,,,,,,,,,,,,,,,,,,
THE HILLS SHIRE,SOUTH MAROOTA,,,,,,,,,,,,,,,,,,,,,,,,,
TWEED,SOUTH MURWILLUMBAH,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,SOUTH NOWRA,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,SOUTH PAMBULA,,,,,,,,,,,,,,,,,,,,,,,,,
PENRITH,SOUTH PENRITH,,,,,,,,,,,,,,,,,,,,,,,,,
TAMWORTH REGIONAL,SOUTH TAMWORTH,,,,,,,,,,,,,,,,,,,,,,,,,
KU-RING-GAI,SOUTH TURRAMURRA,,,,,,,,,,,,,,,,,,,,,,,,,
CUMBERLAND,SOUTH WENTWORTHVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
KEMPSEY,SOUTH WEST ROCKS,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,SOUTH WINDSOR,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,SOUTH WOLUMLA,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,SOUTHAMPTON,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,SOUTHGATE,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,SPEERS POINT,,,,,,,,,,,,,,,,,,,,,,,,,
MURRAY RIVER,SPEEWA,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,SPENCER,,,,,,,,,,,,,,,,,,,,,,,,,
DUBBO REGIONAL,SPICERS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
BELLINGEN,SPICKETTS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
ALBURY,SPLITTERS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGE,SPRING CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
CAMDEN,SPRING FARM,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,SPRING FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,SPRING GROVE,,,,,,,,,,,,,,,,,,,,,,,,,
CABONNE,SPRING HILL,,,,,,,,,,,,,,,,,,,,,,,,,
INVERELL,SPRING MOUNTAIN,,,,,,,,,,,,,,,,,,,,,,,,,
NARRABRI,SPRING PLAINS,,,,,,,,,,,,,,,,,,,,,,,,,
GUNNEDAH,SPRING RIDGE,,,,,,,,,,,,,,,,,,,,,,,,,
CABONNE,SPRING TERRACE,,,,,,,,,,,,,,,,,,,,,,,,,
TEMORA,SPRINGDALE,,,,,,,,,,,,,,,,,,,,,,,,,
ALBURY,SPRINGDALE HEIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,SPRINGFIELD,,,,,,,,,,,,,,,,,,,,,,,,,
YASS VALLEY,SPRINGRANGE,,,,,,,,,,,,,,,,,,,,,,,,,
CABONNE,SPRINGSIDE,,,,,,,,,,,,,,,,,,,,,,,,,
WAGGA WAGGA,SPRINGVALE,,,,,,,,,,,,,,,,,,,,,,,,,
BLUE MOUNTAINS,SPRINGWOOD,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,ST ALBANS,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPBELLTOWN,ST ANDREWS,,,,,,,,,,,,,,,,,,,,,,,,,
PENRITH,ST CLAIR,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,ST FILLANS,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,ST GEORGE,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,ST GEORGES BASIN,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPBELLTOWN,ST HELENS PARK,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,ST HUBERTS ISLAND,,,,,,,,,,,,,,,,,,,,,,,,,
KU-RING-GAI,ST IVES,,,,,,,,,,,,,,,,,,,,,,,,,
KU-RING-GAI,ST IVES CHASE,,,,,,,,,,,,,,,,,,,,,,,,,
FAIRFIELD,ST JOHNS PARK,,,,,,,,,,,,,,,,,,,,,,,,,
LANE COVE,ST LEONARDS,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,ST MARYS,,,,,,,,,,,,,,,,,,,,,,,,,
INNER WEST,ST PETERS,,,,,,,,,,,,,,,,,,,,,,,,,
INVERELL,STANBOROUGH,,,,,,,,,,,,,,,,,,,,,,,,,
LEETON,STANBRIDGE,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,STANFORD MERTHYR,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,STANHOPE,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,STANHOPE GARDENS,,,,,,,,,,,,,,,,,,,,,,,,,
INNER WEST,STANMORE,,,,,,,,,,,,,,,,,,,,,,,,,
INVERELL,STANNIFER,,,,,,,,,,,,,,,,,,,,,,,,,
GLEN INNES SEVERN,STANNUM,,,,,,,,,,,,,,,,,,,,,,,,,
WOLLONGONG,STANWELL PARK,,,,,,,,,,,,,,,,,,,,,,,,,
WOLLONGONG,STANWELL TOPS,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,STATE MINE GULLY,,,,,,,,,,,,,,,,,,,,,,,,,
EDWARD RIVER,STEAM PLAINS,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,STEEPLE FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER HUNTER SHIRE,STEWARTS BROOK,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,STEWARTS MOUNT,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,STEWARTS RIVER,,,,,,,,,,,,,,,,,,,,,,,,,
Gundagai,STOCKINBINGAL,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,STOCKRINGTON,,,,,,,,,,,,,,,,,,,,,,,,,
NEWCASTLE,STOCKTON,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,STOCKYARD CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
TWEED,STOKERS SIDING,,,,,,,,,,,,,,,,,,,,,,,,,
GLEN INNES SEVERN,STONEHENGE,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER LACHLAN SHIRE,STONEQUARRY,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,STONY CHUTE,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,STONY CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
MURRAY RIVER,STONY CROSSING,,,,,,,,,,,,,,,,,,,,,,,,,
TWEED,STOTTS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,STRATFORD,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,STRATHCEDAR,,,,,,,,,,,,,,,,,,,,,,,,,
RICHMOND VALLEY,STRATHEDEN,,,,,,,,,,,,,,,,,,,,,,,,,
BURWOOD,STRATHFIELD,,,,,,,,,,,,,,,,,,,,,,,,,
STRATHFIELD,STRATHFIELD SOUTH,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,STROUD,,,,,,,,,,,,,,,,,,,,,,,,,
DUNGOG,STROUD HILL,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,STROUD ROAD,,,,,,,,,,,,,,,,,,,,,,,,,
DUBBO REGIONAL,STUART TOWN,,,,,,,,,,,,,,,,,,,,,,,,,
KEMPSEY,STUARTS POINT,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,STUBBO,,,,,,,,,,,,,,,,,,,,,,,,,
EDWARD RIVER,STUD PARK,,,,,,,,,,,,,,,,,,,,,,,,,
BYRON,SUFFOLK PARK,,,,,,,,,,,,,,,,,,,,,,,,,
DUNGOG,SUGARLOAF,,,,,,,,,,,,,,,,,,,,,,,,,
DUNGOG,SUMMER HILL,,,,,,,,,,,,,,,,,,,,,,,,,
CABONNE,SUMMER HILL CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
KEMPSEY,SUMMER ISLAND,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,SUMMERLAND POINT,,,,,,,,,,,,,,,,,,,,,,,,,
BLUE MOUNTAINS,SUN VALLEY,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,SUNNY CORNER,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL DARLING,SUNSET STRIP,,,,,,,,,,,,,,,,,,,,,,,,,
